index,img_url,prod_url,price,5,4,3,2,1,SUM
3318,https://images.meesho.com/images/products/66351136/39faz_400.webp,https://www.meesho.com/aagam-alluring-kurtis/p/13i4v4,₹598,79,50,34,14,22,199
3319,https://images.meesho.com/images/products/50967404/pfjnu_400.webp,https://www.meesho.com/kashvi-voguish-kurtis/p/ucep8,₹696,4,0,0,0,1,5
3320,https://images.meesho.com/images/products/65397914/7xabf_400.webp,https://www.meesho.com/chitrarekha-drishya-kurtis/p/12xpcq,₹385,8,5,5,1,5,24
341,https://images.meesho.com/images/products/99542877/jywmn_400.webp,https://www.meesho.com/aagyeyi-superior-kurtis/p/1n9jrx,₹473,10,3,2,1,1,17
342,https://images.meesho.com/images/products/152553092/6szl7_400.webp,https://www.meesho.com/banita-graceful-kurtis/p/2itqpw,₹716,53,19,11,8,22,113
343,https://images.meesho.com/images/products/62266938/hg5h2_400.webp,https://www.meesho.com/adrika-superior-kurtis/p/112lh6,₹508,0,0,0,0,0,0
344,https://images.meesho.com/images/products/157448656/tttoi_400.webp,https://www.meesho.com/banita-fashionable-kurtis/p/2lqo5s,₹605,5,1,2,1,1,10
345,https://images.meesho.com/images/products/3379449/1_400.webp,https://www.meesho.com/new-nayaka-gorgeous-georgette-womens-kurtis-vol-5/p/20fll,₹867,56,32,12,7,8,115
346,https://images.meesho.com/images/products/193865202/9p6ic_400.webp,https://www.meesho.com/jivika-superior-kurtis/p/37f7ci,₹399,0,3,0,1,2,6
347,https://images.meesho.com/images/products/181566314/svznp_400.webp,https://www.meesho.com/aagyeyi-attractive-kurtis/p/303lgq,₹515,4,2,0,0,1,7
348,https://images.meesho.com/images/products/159009016/jqjeq_400.webp,https://www.meesho.com/aagam-refined-kurtis/p/2mo454,₹580,32,9,9,5,7,62
349,https://images.meesho.com/images/products/23776011/awicb_400.webp,https://www.meesho.com/kashvi-fashionable-kurtis/p/e5lor,₹220,169,52,43,32,67,363
3410,https://images.meesho.com/images/products/169341220/qj9pu_400.webp,https://www.meesho.com/myra-petite-kurtis/p/2stkis,₹183,11,6,4,3,5,29
3411,https://images.meesho.com/images/products/144789767/3ib1o_400.webp,https://www.meesho.com/aagam-pretty-kurtis/p/2e7chz,₹313,7,1,1,1,2,12
3412,https://images.meesho.com/images/products/74328854/g6dhk_400.webp,https://www.meesho.com/jivika-sensational-kurtis/p/1894ie,₹562,9,2,1,0,1,13
3413,https://images.meesho.com/images/products/174934605/z8q7i_400.webp,https://www.meesho.com/chitrarekha-sensational-kurtis/p/2w5gel,₹631,19,7,3,2,7,38
3414,https://images.meesho.com/images/products/159984820/lwkou_400.webp,https://www.meesho.com/kashvi-ensemble-kurtis/p/2n912s,₹298,4,2,1,1,1,9
3415,https://images.meesho.com/images/products/192981625/1x38g_400.webp,https://www.meesho.com/alisha-drishya-kurtis/p/36w9kp,₹571,7,2,1,0,4,14
3416,https://images.meesho.com/images/products/58424104/kmslq_400.webp,https://www.meesho.com/aakarsha-ensemble-kurtis/p/ys8bs,₹543,50,24,13,9,17,113
3417,https://images.meesho.com/images/products/51569866/z6hhw_400.webp,https://www.meesho.com/abhisarika-attractive-kurtis/p/upbka,₹584,5,2,2,1,1,11
3418,https://images.meesho.com/images/products/67213266/gynj0_400.webp,https://www.meesho.com/alisha-petite-kurtis/p/140m36,₹293,108,51,39,21,36,255
3419,https://images.meesho.com/images/products/175248003/oqcjd_400.webp,https://www.meesho.com/alisha-alluring-kurtis/p/2wc683,₹465,14,4,2,3,1,24
3420,https://images.meesho.com/images/products/149845445/g1wyi_400.webp,https://www.meesho.com/trendy-superior-kurtis/p/2h7phh,₹464,49,24,14,9,13,109
351,https://images.meesho.com/images/products/196928390/rhnao_400.webp,https://www.meesho.com/jivika-pretty-kurtis/p/398ux2,₹464,0,0,0,0,0,0
352,https://images.meesho.com/images/products/73085883/irb6n_400.webp,https://www.meesho.com/myra-attractive-kurtis/p/17ihff,₹629,32,9,7,3,7,58
353,https://images.meesho.com/images/products/146887154/gniry_400.webp,https://www.meesho.com/banita-voguish-kurtis/p/2fgauq,₹551,26,13,6,1,11,57
354,https://images.meesho.com/images/products/147655863/c2cwg_400.webp,https://www.meesho.com/aagam-attractive-kurtis/p/2fwrzr,₹503,132,36,15,15,30,228
355,https://images.meesho.com/images/products/50320399/utlbg_400.webp,https://www.meesho.com/aagyeyi-attractive-kurtis/p/tyjgv,₹552,0,0,0,0,0,0
356,https://images.meesho.com/images/products/186943776/sx78y_400.webp,https://www.meesho.com/jivika-alluring-kurtis/p/33auqo,₹312,13,4,0,0,1,18
357,https://images.meesho.com/images/products/62293419/egzyj_400.webp,https://www.meesho.com/myra-petite-kurtis/p/1135wr,₹544,71,34,12,4,14,135
358,https://images.meesho.com/images/products/126932084/sxr9m_400.webp,https://www.meesho.com/alisha-sensational-kurtis/p/23klf8,₹373,144,66,32,17,52,311
359,https://images.meesho.com/images/products/6004684/25d0e_400.webp,https://www.meesho.com/women-cotton-printed-kurti/p/3kp8s,₹373,43,21,15,3,22,104
3510,https://images.meesho.com/images/products/36405834/rsgle_400.webp,https://www.meesho.com/kashvi-graceful-kurtis/p/loax6,₹750,0,0,0,0,0,0
3511,https://images.meesho.com/images/products/26570007/34e52_400.webp,https://www.meesho.com/abhisarika-petite-kurtis/p/fthjr,₹952,17,5,4,3,0,29
3512,https://images.meesho.com/images/products/4527261/1_400.webp,https://www.meesho.com/chitrarekha-refined-kurtis/p/2p199,₹430,12,2,2,2,2,20
3513,https://images.meesho.com/images/products/73274586/o6zmj_400.webp,https://www.meesho.com/adrika-sensational-kurtis/p/17mj16,₹348,4,2,0,0,0,6
3514,https://images.meesho.com/images/products/4684008/2_400.webp,https://www.meesho.com/women-cotton-aline-embroidered-yellow-kurti/p/2se7c,₹391,11,1,0,1,2,15
3515,https://images.meesho.com/images/products/68468403/ncstl_400.webp,https://www.meesho.com/aishani-sensational-kurtis/p/14rik3,₹536,0,0,0,0,0,0
3516,https://images.meesho.com/images/products/186671710/jhmwa_400.webp,https://www.meesho.com/aishani-superior-kurtis/p/3350ta,₹674,5,1,2,0,1,9
3517,https://images.meesho.com/images/products/175152939/ug5d6_400.webp,https://www.meesho.com/myra-voguish-kurtis/p/2wa4vf,₹531,3,0,1,0,0,4
3518,https://images.meesho.com/images/products/160106791/gczu3_400.webp,https://www.meesho.com/aakarsha-superior-kurtis/p/2nbn6v,₹369,0,0,0,0,0,0
3519,https://images.meesho.com/images/products/165247914/4osr0_400.webp,https://www.meesho.com/kashvi-petite-kurtis/p/2qdu3u,₹904,2,2,0,0,0,4
3520,https://images.meesho.com/images/products/98683492/4do4e_400.webp,https://www.meesho.com/abhisarika-refined-kurtis/p/1mr4o4,₹583,11,5,2,3,1,22
361,https://images.meesho.com/images/products/167613844/ax9gn_400.webp,https://www.meesho.com/jivika-refined-kurtis/p/2rsjo4,₹464,6,4,0,1,1,12
362,https://images.meesho.com/images/products/175060862/r89mk_400.webp,https://www.meesho.com/trendy-superior-kurtis/p/2w85tq,₹356,5,1,0,1,1,8
363,https://images.meesho.com/images/products/159801394/e0pch_400.webp,https://www.meesho.com/charvi-fashionable-kurtis/p/2n53jm,₹227,3,1,0,0,0,4
364,https://images.meesho.com/images/products/158397923/voyx6_400.webp,https://www.meesho.com/banita-voguish-kurtis/p/2mb0mb,₹503,5,1,3,0,0,9
365,https://images.meesho.com/images/products/40207380/mfkzb_400.webp,https://www.meesho.com/chitrarekha-drishya-kurtis/p/nxs7o,₹584,486,209,152,89,196,1132
366,https://images.meesho.com/images/products/77091445/5kuzg_400.webp,https://www.meesho.com/aishani-petite-kurtis/p/19wc51,₹464,16,4,5,3,2,30
367,https://images.meesho.com/images/products/49372320/akfgk_400.webp,https://www.meesho.com/banita-superior-kurtis/p/te7xc,₹876,20,10,4,1,7,42
368,https://images.meesho.com/images/products/162142300/ot8wi_400.webp,https://www.meesho.com/adrika-petite-kurtis/p/2oj9ss,₹362,4,1,0,1,0,6
369,https://images.meesho.com/images/products/78160899/rhiin_400.webp,https://www.meesho.com/alisha-ensemble-kurtis/p/1aj9c3,₹397,4,1,0,1,1,7
3610,https://images.meesho.com/images/products/110689498/b4k9n_400.webp,https://www.meesho.com/abhisarika-fashionable-kurtis/p/1twgka,₹404,3,2,1,0,1,7
3611,https://images.meesho.com/images/products/51981357/9qudq_400.webp,https://www.meesho.com/aishani-superior-kurtis/p/uy52l,₹387,3,2,1,1,0,7
3612,https://images.meesho.com/images/products/123922589/8dht8_400.webp,https://www.meesho.com/festive-special-abhisarika-refined-kurtis/p/21s3a5,₹579,487,169,115,64,97,932
3613,https://images.meesho.com/images/products/159593180/kwag8_400.webp,https://www.meesho.com/aagam-pretty-kurtis/p/2n0mvw,₹566,7,0,0,0,3,10
3614,https://images.meesho.com/images/products/108508902/j4w45_400.webp,https://www.meesho.com/chitrarekha-sensational-kurtis/p/1slq06,₹476,29,8,5,4,9,55
3615,https://images.meesho.com/images/products/105725783/ux4kx_400.webp,https://www.meesho.com/adrika-voguish-kurtis/p/1qy2jb,₹515,0,0,0,0,0,0
3616,https://images.meesho.com/images/products/113679534/fxgxp_400.webp,https://www.meesho.com/adrika-attractive-kurtis/p/1vojou,₹362,122,45,31,27,38,263
3617,https://images.meesho.com/images/products/95947996/tcr4p_400.webp,https://www.meesho.com/charvi-graceful-kurtis/p/1l4hy4,₹549,60,23,12,9,23,127
3618,https://images.meesho.com/images/products/4854899/1_400.webp,https://www.meesho.com/womens-chikankari-chiffon-kurtis/p/2w22b,₹952,10,1,3,1,2,17
3619,https://images.meesho.com/images/products/75938883/gwdoi_400.webp,https://www.meesho.com/chitrarekha-sensational-kurtis/p/197mtf,₹506,40,7,11,2,16,76
3620,https://images.meesho.com/images/products/120989769/zapgu_400.webp,https://www.meesho.com/banita-pretty-kurtis/p/2018ax,₹293,10,3,2,0,5,20
371,https://images.meesho.com/images/products/59081608/mdiw5_400.webp,https://www.meesho.com/adrika-petite-kurtis/p/z6bns,₹450,0,0,0,0,0,0
372,https://images.meesho.com/images/products/17002288/785e0_400.webp,https://www.meesho.com/banita-alluring-kurtis/p/a4f1s,₹615,6,3,2,2,3,16
373,https://images.meesho.com/images/products/176714864/kthu5_400.webp,https://www.meesho.com/trendy-fabulous-kurtis/p/2x7m28,₹430,0,0,0,0,0,0
374,https://images.meesho.com/images/products/149763483/2t9wi_400.webp,https://www.meesho.com/aagam-ensemble-kurtis/p/2h5y8r,₹565,0,0,0,0,0,0
375,https://images.meesho.com/images/products/161415895/xt6fl_400.webp,https://www.meesho.com/aakarsha-alluring-kurtis/p/2o3pav,₹223,0,0,0,0,0,0
376,https://images.meesho.com/images/products/91864404/e0sjh_400.webp,https://www.meesho.com/alisha-fabulous-kurtis/p/1ioz10,₹475,0,0,0,0,0,0
377,https://images.meesho.com/images/products/165902946/d5yxa_400.webp,https://www.meesho.com/aagyeyi-refined-kurtis/p/2qrvj6,₹416,3,0,0,1,1,5
378,https://images.meesho.com/images/products/71127835/9ynth_400.webp,https://www.meesho.com/aakarsha-graceful-kurtis/p/16cil7,₹344,275,126,99,69,105,674
379,https://images.meesho.com/images/products/180204840/b1pv0_400.webp,https://www.meesho.com/adrika-petite-kurtis/p/2zaey0,₹439,3,1,1,1,1,7
3710,https://images.meesho.com/images/products/62515649/wsozb_400.webp,https://www.meesho.com/aishani-petite-kurtis/p/117xdt,₹294,44,29,25,9,19,126
3711,https://images.meesho.com/images/products/2677558/1_400.webp,https://www.meesho.com/women-georgette-aline-chikankari-orange-kurti/p/1le0m,₹618,84,36,21,12,39,192
3712,https://images.meesho.com/images/products/26660329/d34a7_400.webp,https://www.meesho.com/kashvi-fashionable-kurtis/p/fvf8p,₹450,49,22,14,12,13,110
3713,https://images.meesho.com/images/products/171404280/har9j_400.webp,https://www.meesho.com/abhisarika-petite-kurtis/p/2u1se0,₹304,0,0,0,0,0,0
3714,https://images.meesho.com/images/products/179714163/2vxxu_400.webp,https://www.meesho.com/aagam-sensational-kurtis/p/2yzwc3,₹539,2,0,0,2,0,4
3715,https://images.meesho.com/images/products/194590724/ue0p4_400.webp,https://www.meesho.com/trendy-refined-kurtis/p/37ur5w,₹342,1,1,1,1,0,4
3716,https://images.meesho.com/images/products/143964637/kcgjg_400.webp,https://www.meesho.com/myra-attractive-kurtis/p/2dpntp,₹439,9,4,2,3,4,22
3717,https://images.meesho.com/images/products/18566478/22981_400.webp,https://www.meesho.com/women-chiffon-chikankari-mustard-kurti/p/b1xzi,₹581,190,105,62,35,90,482
3718,https://images.meesho.com/images/products/68439776/lmrhk_400.webp,https://www.meesho.com/abhisarika-drishya-kurtis/p/14qwgw,₹541,3,0,0,0,2,5
3719,https://images.meesho.com/images/products/61578655/8dgcn_400.webp,https://www.meesho.com/trendy-fashionable-kurtis/p/10nue7,₹310,6,2,8,3,2,21
3720,https://images.meesho.com/images/products/32050725/5e513_400.webp,https://www.meesho.com/myra-ensemble-kurtis/p/j2yhx,₹628,52,23,20,13,19,127
381,https://images.meesho.com/images/products/196843754/xqg4c_400.webp,https://www.meesho.com/aagam-fabulous-kurtis/p/3971m2,₹440,9,3,1,0,2,15
382,https://images.meesho.com/images/products/196926298/9j7ay_400.webp,https://www.meesho.com/abhisarika-voguish-kurtis/p/398tay,₹385,0,0,0,0,0,0
383,https://images.meesho.com/images/products/57483104/k8jq5_400.webp,https://www.meesho.com/aakarsha-pretty-kurtis/p/y828w,₹511,178,73,46,34,71,402
384,https://images.meesho.com/images/products/180212044/hsrmd_400.webp,https://www.meesho.com/abhisarika-superior-kurtis/p/2zaki4,₹446,3,1,3,2,3,12
385,https://images.meesho.com/images/products/71434158/hkgzm_400.webp,https://www.meesho.com/aishani-sensational-kurtis/p/16j2y6,₹507,92,37,20,11,14,174
386,https://images.meesho.com/images/products/144386480/5urjp_400.webp,https://www.meesho.com/aakarsha-refined-kurtis/p/2dypbk,₹305,87,38,26,21,30,202
387,https://images.meesho.com/images/products/41988360/td8s7_400.webp,https://www.meesho.com/aagam-alluring-kurtis/p/ozyfc,₹574,185,102,43,34,34,398
388,https://images.meesho.com/images/products/172728777/1b2da_400.webp,https://www.meesho.com/jivika-ensemble-kurtis/p/2uu6dl,₹491,0,0,0,0,0,0
389,https://images.meesho.com/images/products/77103485/zatpq_400.webp,https://www.meesho.com/alisha-sensational-kurtis/p/19wlfh,₹369,48,20,14,8,20,110
3810,https://images.meesho.com/images/products/25541901/5458c_400.webp,https://www.meesho.com/festive-special-aishani-sensational-kurtis/p/f7g99,₹679,1706,743,446,284,554,3733
3811,https://images.meesho.com/images/products/59054814/ta6rb_400.webp,https://www.meesho.com/adrika-refined-kurtis/p/z5qzi,₹337,54,30,25,15,29,153
3812,https://images.meesho.com/images/products/162927589/vl6gm_400.webp,https://www.meesho.com/myra-pretty-kurtis/p/2p03qd,₹338,0,0,0,0,0,0
3813,https://images.meesho.com/images/products/73120316/ldow8_400.webp,https://www.meesho.com/charvi-drishya-kurtis/p/17j7zw,₹476,0,0,0,0,0,0
3814,https://images.meesho.com/images/products/67457909/i764z_400.webp,https://www.meesho.com/myra-sensational-kurtis/p/145uut,₹390,50,14,11,8,17,100
3815,https://images.meesho.com/images/products/70127516/owiyb_400.webp,https://www.meesho.com/myra-sensational-kurtis/p/15r2qk,₹343,9,5,0,2,5,21
3816,https://images.meesho.com/images/products/131485698/b4bpi_400.webp,https://www.meesho.com/trendy-alluring-kurtis/p/26a70i,₹362,232,68,46,31,36,413
3817,https://images.meesho.com/images/products/174288054/ogqyj_400.webp,https://www.meesho.com/myra-fabulous-kurtis/p/2vrliu,₹307,2,2,0,1,2,7
3818,https://images.meesho.com/images/products/47258984/owvbt_400.webp,https://www.meesho.com/aakarsha-ensemble-kurtis/p/s4x9k,₹685,163,61,35,23,42,324
3819,https://images.meesho.com/images/products/67242100/x0icw_400.webp,https://www.meesho.com/attractive-beautiful-cotton-kurtis/p/1418c4,₹293,575,225,227,158,319,1504
3820,https://images.meesho.com/images/products/169510075/0rhj0_400.webp,https://www.meesho.com/chitrarekha-fabulous-kurtis/p/2sx6t7,₹581,0,0,0,0,0,0
391,https://images.meesho.com/images/products/136382862/vxxnf_400.webp,https://www.meesho.com/chitrarekha-graceful-kurtis/p/2975ou,₹626,9,2,2,2,6,21
392,https://images.meesho.com/images/products/79172516/yqt5r_400.webp,https://www.meesho.com/alisha-superior-kurtis/p/1b4xwk,₹565,109,43,27,9,10,198
393,https://images.meesho.com/images/products/128059047/gm2n3_400.webp,https://www.meesho.com/banita-drishya-kurtis/p/248qzr,₹581,19,12,9,4,8,52
394,https://images.meesho.com/images/products/186202482/rqiq4_400.webp,https://www.meesho.com/kashvi-voguish-kurtis/p/32uyr6,₹379,29,8,7,10,9,63
395,https://images.meesho.com/images/products/63386056/vsybp_400.webp,https://www.meesho.com/myra-ensemble-kurtis/p/11qkzs,₹436,29,9,7,5,12,62
396,https://images.meesho.com/images/products/166463371/xoone_400.webp,https://www.meesho.com/banita-sensational-kurtis/p/2r3vyj,₹440,9,1,1,0,4,15
397,https://images.meesho.com/images/products/57400878/uqdvx_400.webp,https://www.meesho.com/alisha-pretty-kurtis/p/y6asu,₹465,44,14,15,9,11,93
398,https://images.meesho.com/images/products/63351957/toquy_400.webp,https://www.meesho.com/festive-special-myra-alluring-kurtis/p/11puol,₹525,279,97,76,52,68,572
399,https://images.meesho.com/images/products/169331158/tqomi_400.webp,https://www.meesho.com/aagyeyi-alluring-kurtis/p/2stcra,₹182,2,1,4,0,0,7
3910,https://images.meesho.com/images/products/143321510/zgk2o_400.webp,https://www.meesho.com/trendy-attractive-kurtis/p/2dbvl2,₹640,27,5,2,2,1,37
3911,https://images.meesho.com/images/products/76726481/33a4x_400.webp,https://www.meesho.com/aagam-fashionable-kurtis/p/19oij5,₹815,47,13,10,2,6,78
3912,https://images.meesho.com/images/products/60868107/h09pr_400.webp,https://www.meesho.com/myra-ensemble-kurtis/p/108m4r,₹538,226,115,68,49,85,543
3913,https://images.meesho.com/images/products/46145733/tywdg_400.webp,https://www.meesho.com/trendy-fashionable-kurtis/p/rh29x,"₹1,047",30,2,3,4,8,47
3914,https://images.meesho.com/images/products/176573320/iqsow_400.webp,https://www.meesho.com/aagam-alluring-kurtis/p/2x4kug,₹439,14,4,5,2,10,35
3915,https://images.meesho.com/images/products/186669888/8zoxp_400.webp,https://www.meesho.com/charvi-attractive-kurtis/p/334zeo,₹676,20,2,4,0,11,37
3916,https://images.meesho.com/images/products/101765723/cbjui_400.webp,https://www.meesho.com/aagyeyi-alluring-kurtis/p/1ol6xn,₹525,5,2,2,3,0,12
3917,https://images.meesho.com/images/products/68698381/wptdx_400.webp,https://www.meesho.com/myra-graceful-kurtis/p/14wg0d,₹583,3,0,1,0,2,6
3918,https://images.meesho.com/images/products/149399417/iu2ug_400.webp,https://www.meesho.com/charvi-ensemble-kurtis/p/2gy5bt,₹695,0,0,0,0,0,0
3919,https://images.meesho.com/images/products/47183703/2n3ji_400.webp,https://www.meesho.com/festive-special-jivika-drishya-kurtis/p/s3b6f,₹715,28,9,7,4,6,54
3920,https://images.meesho.com/images/products/197492503/harm3_400.webp,https://www.meesho.com/banita-fashionable-kurtis/p/39ky6v,₹343,3,1,0,0,3,7
401,https://images.meesho.com/images/products/57825192/5mos5_400.webp,https://www.meesho.com/chitrarekha-attractive-kurtis/p/yfe7c,₹569,96,31,32,17,28,204
402,https://images.meesho.com/images/products/156156073/0iwxi_400.webp,https://www.meesho.com/aishani-voguish-kurtis/p/2kyysp,₹579,11,3,2,0,5,21
403,https://images.meesho.com/images/products/183920219/thljx_400.webp,https://www.meesho.com/aakarsha-attractive-kurtis/p/31i1qz,₹516,0,0,0,0,0,0
404,https://images.meesho.com/images/products/61876300/huvqk_400.webp,https://www.meesho.com/aagyeyi-fashionable-kurtis/p/10u824,₹491,144,65,37,33,70,349
405,https://images.meesho.com/images/products/32667278/9mpmt_400.webp,https://www.meesho.com/alisha-drishya-kurtis/p/jg68e,₹739,1,2,1,1,3,8
406,https://images.meesho.com/images/products/56357055/ix0ar_400.webp,https://www.meesho.com/festive-special-myra-attractive-kurtis/p/xjxdr,₹541,160,78,42,19,18,317
407,https://images.meesho.com/images/products/44872164/dgryp_400.webp,https://www.meesho.com/banita-attractive-kurtis/p/qprl0,₹771,17,7,2,1,2,29
408,https://images.meesho.com/images/products/17848142/274e6_400.webp,https://www.meesho.com/banita-alluring-kurtis/p/amjpq,₹510,26,8,3,3,6,46
409,https://images.meesho.com/images/products/186910765/ip4sl_400.webp,https://www.meesho.com/adrika-pretty-kurtis/p/33a59p,₹495,7,1,0,1,1,10
4010,https://images.meesho.com/images/products/41651914/sxoqi_400.webp,https://www.meesho.com/aagyeyi-fashionable-kurtis/p/osqtm,₹455,60,25,20,9,21,135
4011,https://images.meesho.com/images/products/37638819/r6coz_400.webp,https://www.meesho.com/alisha-superior-kurtis/p/meqar,₹656,16,2,2,3,4,27
4012,https://images.meesho.com/images/products/49801941/uiv8v_400.webp,https://www.meesho.com/adrika-superior-kurtis/p/tnff9,₹666,17,5,3,0,1,26
4013,https://images.meesho.com/images/products/2420269/1_400.webp,https://www.meesho.com/alisha-trendy-chiffon-georgette-womens-kurtis-vol-1/p/1fvhp,₹958,34,11,5,2,4,56
4014,https://images.meesho.com/images/products/76774927/whbay_400.webp,https://www.meesho.com/trendy-ensemble-kurtis/p/19pjwv,"₹1,061",4,2,0,0,1,7
4015,https://images.meesho.com/images/products/66050197/rbmhs_400.webp,https://www.meesho.com/adrika-pretty-kurtis/p/13bonp,₹306,5,1,3,0,0,9
4016,https://images.meesho.com/images/products/65548029/at3sr_400.webp,https://www.meesho.com/aagyeyi-drishya-kurtis/p/130x6l,₹965,16,7,3,0,2,28
4017,https://images.meesho.com/images/products/75530683/u2sva_400.webp,https://www.meesho.com/aagyeyi-superior-kurtis/p/18yvuj,₹861,0,0,0,0,0,0
4018,https://images.meesho.com/images/products/45456523/upq2y_400.webp,https://www.meesho.com/adrika-attractive-kurtis/p/r2ah7,₹375,4,1,1,0,4,10
4019,https://images.meesho.com/images/products/63940168/8xhj7_400.webp,https://www.meesho.com/chitrarekha-sensational-kurtis/p/122gjs,₹306,0,0,0,0,0,0
4020,https://images.meesho.com/images/products/53617243/tk0s5_400.webp,https://www.meesho.com/trendy-ensemble-kurtis/p/vx7bv,₹596,9,4,4,0,0,17
411,https://images.meesho.com/images/products/181129451/ypnpg_400.webp,https://www.meesho.com/aagam-ensemble-kurtis/p/2zu8dn,₹564,5,1,0,0,1,7
412,https://images.meesho.com/images/products/158990051/80wdn_400.webp,https://www.meesho.com/aishani-voguish-kurtis/p/2mnpib,₹376,0,0,0,0,0,0
413,https://images.meesho.com/images/products/169342443/ylkra_400.webp,https://www.meesho.com/myra-attractive-kurtis/p/2stlgr,₹183,0,0,0,0,0,0
414,https://images.meesho.com/images/products/144392541/1sren_400.webp,https://www.meesho.com/adrika-ensemble-kurtis/p/2dytzx,₹599,0,0,0,0,0,0
415,https://images.meesho.com/images/products/164362124/pmnfm_400.webp,https://www.meesho.com/myra-petite-kurtis/p/2puumk,₹560,3,2,0,0,0,5
416,https://images.meesho.com/images/products/179601404/xq8qr_400.webp,https://www.meesho.com/aagam-voguish-kurtis/p/2yxhbw,₹815,3,2,0,1,0,6
417,https://images.meesho.com/images/products/189010981/z6wod_400.webp,https://www.meesho.com/aishani-fabulous-kurtis/p/34j5t1,₹661,0,0,0,0,0,0
418,https://images.meesho.com/images/products/126317431/ozx6k_400.webp,https://www.meesho.com/charvi-fashionable-kurtis/p/237f5j,₹585,7,2,3,1,0,13
419,https://images.meesho.com/images/products/183833313/1nyen_400.webp,https://www.meesho.com/myra-fabulous-kurtis/p/31g6ox,₹311,0,0,0,0,0,0
4110,https://images.meesho.com/images/products/110385766/j6v8e_400.webp,https://www.meesho.com/chitrarekha-ensemble-kurtis/p/1tpy7a,₹260,3,0,1,0,0,4
4111,https://images.meesho.com/images/products/172066961/q40cn_400.webp,https://www.meesho.com/adrika-petite-kurtis/p/2ufzpt,₹701,0,0,0,0,0,0
4112,https://images.meesho.com/images/products/126095597/ckl3b_400.webp,https://www.meesho.com/alisha-superior-kurtis/p/232nzh,₹302,0,0,0,0,0,0
4113,https://images.meesho.com/images/products/175288955/jjkz6_400.webp,https://www.meesho.com/kashvi-refined-kurtis/p/2wd1tn,₹404,0,0,0,0,0,0
4114,https://images.meesho.com/images/products/172019126/nyri0_400.webp,https://www.meesho.com/trendy-fabulous-kurtis/p/2ueyt2,₹464,0,0,0,0,0,0
4115,https://images.meesho.com/images/products/156450684/sjkfr_400.webp,https://www.meesho.com/adrika-superior-kurtis/p/2l5a4c,₹510,5,1,0,1,1,8
4116,https://images.meesho.com/images/products/178198595/juycg_400.webp,https://www.meesho.com/abhisarika-drishya-kurtis/p/2y3ewz,₹710,0,0,0,0,0,0
4117,https://images.meesho.com/images/products/166078265/j5uwd_400.webp,https://www.meesho.com/aishani-fashionable-kurtis/p/2qvmt5,₹558,2,2,2,0,0,6
4118,https://images.meesho.com/images/products/165697017/mzdb5_400.webp,https://www.meesho.com/jivika-ensemble-kurtis/p/2qngmx,₹445,0,0,0,0,0,0
4119,https://images.meesho.com/images/products/187900650/4l0po_400.webp,https://www.meesho.com/kashvi-fabulous-kurtis/p/33vd2i,₹464,0,0,0,0,0,0
4120,https://images.meesho.com/images/products/106781689/8qvau_400.webp,https://www.meesho.com/banita-pretty-kurtis/p/1rkpa1,₹965,9,1,1,0,1,12
421,https://images.meesho.com/images/products/142200343/kfjrd_400.webp,https://www.meesho.com/trendy-petite-kurtis/p/2cnuhj,₹603,6,0,0,0,0,6
422,https://images.meesho.com/images/products/155402165/c7sgo_400.webp,https://www.meesho.com/abhisarika-petite-kurtis/p/2kit2t,₹496,0,0,0,0,0,0
423,https://images.meesho.com/images/products/145478911/cpjay_400.webp,https://www.meesho.com/charvi-fashionable-kurtis/p/2em48v,₹333,5,5,0,0,1,11
424,https://images.meesho.com/images/products/161389448/umnyx_400.webp,https://www.meesho.com/jivika-voguish-kurtis/p/2o34w8,₹362,0,0,0,0,0,0
425,https://images.meesho.com/images/products/72102251/nwndb_400.webp,https://www.meesho.com/alisha-fabulous-kurtis/p/16xegb,₹710,69,22,5,10,15,121
426,https://images.meesho.com/images/products/173111580/uoi2y_400.webp,https://www.meesho.com/banita-attractive-kurtis/p/2v2dr0,₹681,5,2,1,1,1,10
427,https://images.meesho.com/images/products/40206495/haung_400.webp,https://www.meesho.com/festive-special-myra-superior-kurtis/p/nxrj3,₹370,1185,535,257,118,134,2229
428,https://images.meesho.com/images/products/70908266/wnpz4_400.webp,https://www.meesho.com/jivika-petite-kurtis/p/167t62,₹603,84,33,23,11,22,173
429,https://images.meesho.com/images/products/76178106/mzzuj_400.webp,https://www.meesho.com/trendy-petite-kurtis/p/19crei,₹486,344,150,99,48,86,727
4210,https://images.meesho.com/images/products/1046868/xe7p8_400.webp,https://www.meesho.com/alisha-alluring-attractive-georgette-chikankari-kurtis-vol-1/p/mfro,₹388,38,11,9,4,10,72
4211,https://images.meesho.com/images/products/75936183/8vmta_400.webp,https://www.meesho.com/aakarsha-ensemble-kurtis/p/197kqf,₹506,22,5,8,4,3,42
4212,https://images.meesho.com/images/products/145340983/knzls_400.webp,https://www.meesho.com/banita-fashionable-kurtis/p/2ej5tj,₹333,3,0,1,0,1,5
4213,https://images.meesho.com/images/products/130031302/hbpet_400.webp,https://www.meesho.com/jivika-fabulous-kurtis/p/25f0sm,₹515,4,3,0,0,2,9
4214,https://images.meesho.com/images/products/45258194/gbbyp_400.webp,https://www.meesho.com/kashvi-ensemble-kurtis/p/qy1g2,₹439,121,41,37,20,42,261
